"","Team","Wins","WinPct","Season","WAR.Mean","wOBA.Mean","wRC.Mean","WAR.Spread","wOBA.Spread","wRC.Spread"
"268","Royals",62,0.382716049,2002,0.836363636363636,0.316272727272727,84.8181818181818,2.51883811598631,0.0518827349107406,34.6202778204282
"269","Royals",65,0.401234568,2001,1.2375,0.3255,90.125,2.24622699527134,0.0411617020333916,27.6738014322985
"270","Royals",77,0.475308642,2000,2.05,0.3471,95.1,1.47441137030643,0.0404102572237407,26.0488856660788
"271","Royals",64,0.395061728,1999,2.4,0.345111111111111,96.2222222222222,1.8165902124585,0.0338985414304379,22.0894645576674
"272","Royals",72,0.444444444,1998,0.922222222222222,0.326777777777778,90.3333333333333,1.64451951780587,0.0291237779905775,18.6547581061776
"273","Royals",67,0.413580247,1997,1.62222222222222,0.326444444444444,91.5555555555556,1.90445384413601,0.0332757836538492,21.7319529213961
"274","Royals",75,0.462962963,1996,0.575,0.32575,85,1.01006300433551,0.029023892978654,17.8478417335389
"275","Angels",80,0.49382716,2018,2.47777777777778,0.325777777777778,108.555555555556,3.41019712691868,0.0605573649067101,41.2040990409665
"276","Angels",80,0.49382716,2017,1.97777777777778,0.318444444444444,100.333333333333,2.74033655678357,0.0474318224167887,32.310988842807
"277","Angels",74,0.456790123,2016,2.34444444444444,0.324555555555556,105.777777777778,2.98668340769118,0.0468057451364443,32.108323600656
"278","Angels",85,0.524691358,2015,2.02,0.3111,99,2.80507476628422,0.0439329033868694,30.3571335200733
"279","Angels",98,0.604938272,2014,2.97272727272727,0.328727272727273,115.272727272727,2.24146867436996,0.0303680454066142,21.3498988713807
"280","Angels",78,0.481481481,2013,2.23333333333333,0.330888888888889,113,3.13368792319848,0.0364569761652158,24.9899979991996
"281","Angels",89,0.549382716,2012,2.94545454545455,0.332818181818182,114.727272727273,2.79118743059782,0.0344697495837094,23.7195738119002
"282","Angels",86,0.530864198,2011,2.35,0.3142,99.5,1.85367502845324,0.0386287170092119,26.2519840520039
"283","Angels",80,0.49382716,2010,1.82857142857143,0.331571428571429,108.571428571429,0.876953601422344,0.0265634908778769,17.8685677737673
"284","Angels",97,0.598765432,2009,2.59166666666667,0.345916666666667,108.75,1.94770649895219,0.0301223515118933,19.8362615612739
"285","Angels",100,0.617283951,2008,1.42727272727273,0.326,97.1818181818182,1.26102411482962,0.0370998652288657,24.8145851539702
"286","Angels",94,0.580246914,2007,2.46,0.3486,110.8,1.20664825031987,0.0222321089118119,15.0834714542479
"287","Angels",89,0.549382716,2006,1.68888888888889,0.338333333333333,102.666666666667,1.1645218379709,0.0290172362570938,19.1963538204525
"288","Angels",95,0.586419753,2005,1.8,0.322,97.6,1.95163748910726,0.0322145584755989,21.6599989740433
"289","Angels",92,0.567901235,2004,2.53333333333333,0.340777777777778,107.555555555556,1.63477827242718,0.0315229193515519,21.000661365247
"290","Angels",77,0.475308642,2003,1.75833333333333,0.322166666666667,95.8333333333333,1.74640323019177,0.032799205459704,21.8832992914411
"291","Angels",99,0.611111111,2002,2.78,0.3396,107.2,1.56687941817841,0.0359017176933546,24.1145414866448
"292","Angels",75,0.462962963,2001,1.86,0.3216,95.3,1.56076904121013,0.0284612797401038,18.9915185748212
"293","Angels",82,0.50617284,2000,3.07,0.358,107.6,3.08690783795046,0.0437492857084547,28.0325207967857
"294","Angels",70,0.432098765,1999,0.76,0.3116,77.1,1.55863187871073,0.0482544183354114,31.2639302285131
"295","Angels",85,0.524691358,1998,1.4625,0.338625,100,1.76387357823626,0.0386039875808557,24.9112711151284
"296","Angels",84,0.518518519,1997,2.75714285714286,0.344285714285714,104.714285714286,1.48082988315915,0.0416481863779376,27.1950625770824
"297","Angels",70,0.432098765,1996,1.38,0.3381,94.6,1.71126983390827,0.0474071021402209,29.0677369833521
"298","Dodgers",92,0.567901235,2018,3.36666666666667,0.358666666666667,129.222222222222,1.25399362039845,0.0250699022734433,16.8877009816151
"299","Dodgers",104,0.641975309,2017,2.91666666666667,0.34125,112.5,2.14850194462574,0.0378204490142088,24.8138524362355
"300","Dodgers",91,0.561728395,2016,2.98888888888889,0.335777777777778,111.777777777778,2.30566934123502,0.0239936334148133,15.9669798159967
"301","Dodgers",92,0.567901235,2015,2.52222222222222,0.333555555555556,114.888888888889,1.39084306966834,0.0281784985011228,19.4771946417114
"302","Dodgers",94,0.580246914,2014,2.71,0.3422,122.8,2.04637891571103,0.0374337934076803,25.6159672426746
"303","Dodgers",92,0.567901235,2013,2.27272727272727,0.336272727272727,117.363636363636,1.63712608499829,0.0457604434180678,31.8096611967897
"304","Dodgers",86,0.530864198,2012,1.24444444444444,0.313666666666667,98.4444444444444,1.79660173042825,0.0438577245191768,29.5555033416414
"305","Dodgers",82,0.50617284,2011,2.25,0.318125,103.375,2.64683098926136,0.0478343495827005,32.7149485272842
"306","Dodgers",80,0.49382716,2010,2.18571428571429,0.332285714285714,108,1.45994129040471,0.0227721634582977,15.3514385862259
"307","Dodgers",95,0.586419753,2009,2.88888888888889,0.347,113,1.19942115668814,0.0279016128566074,18.7149672722129
"308","Dodgers",84,0.518518519,2008,1.85,0.328625,98,2.8228658183788,0.0335599144388489,22.2261107708929
"309","Dodgers",82,0.50617284,2007,1.85555555555556,0.348222222222222,108.555555555556,1.75150728738929,0.0346366055560363,22.4059763852812
"310","Dodgers",88,0.543209877,2006,2.2375,0.3545,112.875,1.24663833683115,0.0188148877222268,12.4835606184408
"311","Dodgers",71,0.438271605,2005,0.853846153846154,0.328,98.5384615384615,1.27254036256575,0.0385594778664511,25.4087103982584
"312","Dodgers",93,0.574074074,2004,3.85,0.352333333333333,114.333333333333,2.93989795741281,0.0381191115671216,25.1449133358353
"313","Dodgers",85,0.524691358,2003,1.24444444444444,0.311111111111111,90.1111111111111,1.17910041038827,0.0319156875393765,20.8233309321806
